latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,51.0,-14400,America/New_York,EDT

time,temperature_2m (°F),relative_humidity_2m (%),apparent_temperature (°F),precipitation (inch),weather_code (wmo code)
2024-04-01T21:00,49.2,76,46.2,0.000,3
2024-04-01T22:00,48.7,79,45.8,0.000,3
2024-04-01T23:00,47.9,82,44.7,0.000,3
2024-04-02T00:00,47.6,83,44.7,0.000,3
2024-04-02T01:00,46.8,89,44.0,0.000,3
2024-04-02T02:00,45.2,92,42.1,0.000,1
2024-04-02T03:00,42.8,96,38.9,0.000,3
2024-04-02T04:00,44.4,94,41.2,0.000,3
2024-04-02T05:00,44.7,93,41.3,0.000,3
2024-04-02T06:00,44.9,95,41.2,0.071,61
2024-04-02T07:00,44.5,96,40.1,0.028,53
2024-04-02T08:00,44.6,96,40.3,0.055,61
2024-04-02T09:00,45.5,95,41.2,0.035,53
2024-04-02T10:00,45.4,92,40.3,0.031,53
2024-04-02T11:00,45.1,91,39.2,0.020,53
2024-04-02T12:00,45.1,92,39.4,0.024,53
2024-04-02T13:00,45.2,93,38.3,0.063,61
2024-04-02T14:00,45.2,94,38.6,0.067,61
2024-04-02T15:00,45.9,93,39.1,0.075,61
2024-04-02T16:00,45.5,91,40.0,0.091,61
2024-04-02T17:00,44.8,93,38.7,0.106,63
2024-04-02T18:00,44.6,92,37.2,0.031,53
2024-04-02T19:00,44.2,92,37.3,0.012,51
2024-04-02T20:00,43.8,93,37.1,0.016,51
2024-04-02T21:00,42.9,93,35.7,0.024,53
2024-04-02T22:00,43.4,89,36.1,0.000,3
2024-04-02T23:00,43.0,89,35.5,0.000,3
2024-04-03T00:00,42.8,88,35.3,0.000,3
2024-04-03T01:00,42.8,87,35.1,0.000,3
2024-04-03T02:00,42.3,87,34.3,0.000,3
2024-04-03T03:00,41.5,87,35.1,0.000,3
2024-04-03T04:00,41.9,84,34.2,0.004,51
2024-04-03T05:00,41.4,85,32.5,0.012,51
2024-04-03T06:00,40.7,91,31.7,0.028,53
2024-04-03T07:00,41.0,91,32.8,0.067,61
2024-04-03T08:00,41.3,91,31.4,0.047,55
2024-04-03T09:00,41.8,92,33.0,0.024,53
2024-04-03T10:00,41.8,91,32.0,0.063,61
2024-04-03T11:00,41.7,90,30.8,0.039,55
2024-04-03T12:00,42.3,89,33.8,0.043,55
2024-04-03T13:00,41.6,89,31.9,0.122,63
2024-04-03T14:00,41.8,89,30.7,0.091,61
2024-04-03T15:00,43.0,90,31.2,0.031,53
2024-04-03T16:00,43.8,91,33.4,0.024,53
2024-04-03T17:00,43.0,92,31.5,0.055,61
2024-04-03T18:00,43.8,93,32.0,0.059,61
2024-04-03T19:00,43.9,94,33.5,0.150,63
2024-04-03T20:00,44.1,94,33.6,0.098,63
2024-04-03T21:00,39.7,91,27.5,0.016,51
2024-04-03T22:00,39.6,91,27.4,0.000,3
2024-04-03T23:00,39.5,94,26.3,0.035,53
2024-04-04T00:00,39.8,94,26.8,0.114,63
2024-04-04T01:00,39.8,94,28.6,0.087,61
2024-04-04T02:00,40.4,94,31.0,0.028,53
2024-04-04T03:00,40.0,95,30.7,0.020,53
2024-04-04T04:00,39.0,95,30.6,0.055,61
2024-04-04T05:00,38.4,92,27.9,0.028,53
2024-04-04T06:00,37.5,92,27.9,0.000,1
2024-04-04T07:00,37.1,91,28.3,0.000,3
2024-04-04T08:00,37.5,89,28.0,0.004,51
2024-04-04T09:00,38.3,86,29.4,0.000,3
2024-04-04T10:00,40.1,78,30.4,0.000,3
2024-04-04T11:00,42.6,69,33.4,0.000,3
2024-04-04T12:00,43.5,65,35.0,0.000,3
2024-04-04T13:00,45.8,59,37.1,0.000,3
2024-04-04T14:00,46.7,57,37.8,0.000,3
2024-04-04T15:00,47.2,56,38.4,0.000,3
2024-04-04T16:00,48.2,54,39.7,0.000,3
2024-04-04T17:00,48.1,53,40.3,0.000,3
2024-04-04T18:00,46.8,54,39.2,0.000,3
2024-04-04T19:00,44.8,59,38.0,0.000,0
2024-04-04T20:00,40.3,69,33.5,0.000,2
2024-04-04T21:00,42.0,68,36.5,0.000,2
2024-04-04T22:00,40.6,76,36.5,0.020,53
2024-04-04T23:00,39.1,79,32.5,0.004,51
2024-04-05T00:00,35.5,87,29.2,0.000,3
2024-04-05T01:00,36.2,83,30.4,0.000,3
2024-04-05T02:00,35.9,83,29.6,0.000,3
2024-04-05T03:00,35.6,83,29.6,0.000,3
2024-04-05T04:00,34.9,86,29.1,0.000,2
2024-04-05T05:00,35.7,85,28.6,0.000,2
2024-04-05T06:00,35.5,85,28.7,0.000,1
2024-04-05T07:00,34.6,87,27.3,0.000,0
2024-04-05T08:00,38.0,74,28.7,0.000,0
2024-04-05T09:00,41.8,62,32.3,0.000,0
2024-04-05T10:00,44.3,51,32.8,0.000,1
2024-04-05T11:00,45.7,47,33.8,0.000,3
2024-04-05T12:00,46.4,45,34.3,0.000,3
2024-04-05T13:00,48.0,42,36.6,0.000,3
2024-04-05T14:00,48.6,40,37.1,0.000,2
2024-04-05T15:00,48.8,40,37.0,0.000,1
2024-04-05T16:00,48.6,40,36.5,0.000,2
2024-04-05T17:00,47.6,40,35.9,0.000,1
2024-04-05T18:00,46.6,40,34.5,0.000,1
2024-04-05T19:00,44.6,48,34.8,0.000,0
2024-04-05T20:00,41.5,55,32.7,0.000,0
2024-04-05T21:00,40.9,57,32.0,0.000,0
2024-04-05T22:00,39.3,61,30.7,0.000,0
2024-04-05T23:00,38.3,64,29.9,0.000,1
2024-04-06T00:00,37.6,67,29.5,0.000,2
2024-04-06T01:00,37.5,69,29.0,0.000,1
2024-04-06T02:00,38.3,69,29.4,0.000,3
2024-04-06T03:00,38.5,70,29.5,0.000,2
2024-04-06T04:00,37.7,74,29.4,0.000,2
2024-04-06T05:00,37.7,75,29.5,0.000,2
2024-04-06T06:00,37.2,79,29.4,0.000,3
2024-04-06T07:00,39.3,76,31.5,0.000,1
2024-04-06T08:00,41.3,71,32.0,0.000,1
2024-04-06T09:00,44.3,62,34.0,0.000,3
2024-04-06T10:00,45.7,54,34.5,0.004,51
2024-04-06T11:00,46.8,49,35.5,0.004,51
2024-04-06T12:00,49.2,43,37.6,0.000,3
2024-04-06T13:00,50.1,40,38.3,0.000,3
2024-04-06T14:00,51.2,39,39.9,0.000,2
2024-04-06T15:00,52.3,37,40.8,0.000,2
2024-04-06T16:00,52.0,38,40.5,0.000,3
2024-04-06T17:00,51.3,39,40.1,0.000,3
2024-04-06T18:00,49.6,46,40.1,0.000,0
2024-04-06T19:00,47.3,50,38.8,0.000,2
2024-04-06T20:00,44.2,55,37.0,0.000,0
2024-04-06T21:00,44.0,58,37.5,0.000,3
2024-04-06T22:00,42.1,65,36.3,0.000,0
2024-04-06T23:00,39.9,71,33.5,0.000,1
2024-04-07T00:00,38.2,75,31.9,0.000,1
2024-04-07T01:00,36.7,78,30.2,0.000,1
2024-04-07T02:00,37.0,73,29.8,0.000,0
2024-04-07T03:00,36.2,72,29.0,0.000,0
2024-04-07T04:00,35.7,73,28.2,0.000,0
2024-04-07T05:00,35.0,76,28.0,0.000,0
2024-04-07T06:00,34.4,79,27.6,0.000,0
2024-04-07T07:00,34.6,80,27.4,0.000,0
2024-04-07T08:00,39.1,72,30.7,0.000,0
2024-04-07T09:00,44.7,60,37.8,0.000,1
2024-04-07T10:00,47.7,53,38.6,0.004,51
2024-04-07T11:00,48.6,49,39.2,0.000,3
2024-04-07T12:00,50.3,45,40.5,0.000,3
2024-04-07T13:00,51.8,43,42.0,0.000,3
2024-04-07T14:00,53.6,40,43.8,0.000,2
2024-04-07T15:00,56.1,35,45.9,0.000,2
2024-04-07T16:00,57.3,34,47.2,0.000,1
2024-04-07T17:00,56.1,35,45.4,0.000,0
2024-04-07T18:00,54.2,37,44.7,0.000,0
2024-04-07T19:00,50.5,43,43.0,0.000,0
2024-04-07T20:00,46.4,47,39.3,0.000,0
2024-04-07T21:00,42.4,69,36.5,0.000,0
2024-04-07T22:00,41.2,82,36.3,0.000,0
2024-04-07T23:00,39.1,86,33.9,0.000,0
2024-04-08T00:00,37.8,83,32.1,0.000,0
2024-04-08T01:00,37.0,77,31.0,0.000,0
2024-04-08T02:00,35.8,82,29.8,0.000,0
2024-04-08T03:00,35.1,84,29.1,0.000,0
2024-04-08T04:00,35.0,79,28.5,0.000,0
2024-04-08T05:00,34.7,76,28.1,0.000,0
2024-04-08T06:00,33.1,81,26.7,0.000,0
2024-04-08T07:00,33.9,82,28.2,0.000,0
2024-04-08T08:00,39.3,75,33.6,0.000,0
2024-04-08T09:00,47.9,65,43.9,0.000,0
2024-04-08T10:00,53.7,43,48.7,0.000,0
2024-04-08T11:00,56.6,38,53.1,0.000,1
2024-04-08T12:00,59.0,35,56.6,0.000,1
2024-04-08T13:00,61.0,35,58.8,0.000,1
2024-04-08T14:00,62.7,33,59.9,0.000,1
2024-04-08T15:00,64.1,33,60.4,0.000,3
2024-04-08T16:00,62.6,38,56.8,0.000,2
2024-04-08T17:00,57.4,54,51.4,0.000,2
2024-04-08T18:00,54.3,67,49.1,0.020,53
2024-04-08T19:00,51.8,75,47.9,0.016,51
2024-04-08T20:00,50.0,84,46.4,0.004,51
2024-04-08T21:00,47.4,89,43.8,0.000,1
2024-04-08T22:00,47.1,84,42.5,0.000,1
2024-04-08T23:00,45.4,84,40.1,0.000,1
2024-04-09T00:00,44.3,82,38.6,0.000,2
2024-04-09T01:00,45.9,78,41.5,0.000,0
2024-04-09T02:00,45.2,80,40.6,0.000,0
2024-04-09T03:00,44.1,83,39.4,0.000,0
2024-04-09T04:00,42.0,88,36.6,0.000,0
2024-04-09T05:00,44.2,81,39.8,0.000,1
2024-04-09T06:00,40.4,90,35.8,0.000,1
2024-04-09T07:00,42.0,89,37.7,0.000,0
2024-04-09T08:00,49.0,76,44.6,0.000,1
2024-04-09T09:00,58.1,65,55.1,0.000,1
2024-04-09T10:00,62.7,53,59.4,0.000,1
2024-04-09T11:00,66.4,50,65.3,0.000,1
2024-04-09T12:00,69.1,47,69.6,0.000,1
2024-04-09T13:00,71.4,44,73.2,0.000,1
2024-04-09T14:00,73.3,41,74.0,0.000,1
2024-04-09T15:00,74.4,36,74.0,0.000,1
2024-04-09T16:00,74.8,34,73.6,0.000,1
2024-04-09T17:00,71.9,47,69.7,0.000,1
2024-04-09T18:00,65.5,56,61.3,0.000,1
2024-04-09T19:00,58.2,59,51.9,0.000,1
2024-04-09T20:00,56.3,57,50.5,0.000,1
2024-04-09T21:00,57.7,52,51.6,0.000,1
2024-04-09T22:00,56.9,53,51.5,0.000,1
2024-04-09T23:00,54.5,58,50.1,0.000,1
2024-04-10T00:00,52.6,64,48.0,0.000,1
2024-04-10T01:00,51.4,68,46.7,0.000,1
2024-04-10T02:00,49.7,72,45.7,0.000,1
2024-04-10T03:00,47.9,80,43.1,0.000,2
2024-04-10T04:00,46.7,85,42.3,0.000,2
2024-04-10T05:00,46.4,87,42.9,0.000,3
2024-04-10T06:00,47.0,84,43.3,0.000,2
2024-04-10T07:00,47.3,83,43.4,0.000,2
2024-04-10T08:00,49.4,78,45.6,0.000,1
2024-04-10T09:00,53.8,74,49.9,0.000,1
2024-04-10T10:00,56.5,71,52.1,0.000,2
2024-04-10T11:00,58.1,71,54.0,0.000,3
2024-04-10T12:00,58.9,72,54.5,0.000,3
2024-04-10T13:00,58.1,75,54.0,0.000,3
2024-04-10T14:00,59.5,75,56.1,0.004,51
2024-04-10T15:00,59.7,77,56.9,0.020,53
2024-04-10T16:00,60.3,76,58.0,0.000,3
2024-04-10T17:00,59.9,77,57.8,0.000,1
2024-04-10T18:00,59.0,78,56.8,0.000,2
2024-04-10T19:00,55.7,83,53.3,0.000,1
2024-04-10T20:00,53.8,88,52.1,0.000,2
2024-04-10T21:00,51.0,93,49.1,0.000,1
2024-04-10T22:00,51.6,92,49.8,0.000,2
2024-04-10T23:00,50.2,94,48.2,0.000,3
2024-04-11T00:00,49.1,95,47.3,0.000,3
2024-04-11T01:00,49.1,92,46.6,0.000,3
2024-04-11T02:00,48.3,91,44.8,0.000,3
2024-04-11T03:00,48.5,90,45.4,0.000,3
2024-04-11T04:00,49.1,91,45.3,0.000,3
2024-04-11T05:00,49.1,93,45.4,0.000,3
2024-04-11T06:00,49.2,93,46.6,0.000,3
2024-04-11T07:00,49.3,93,46.5,0.008,51
2024-04-11T08:00,50.0,94,46.7,0.012,51
2024-04-11T09:00,50.1,94,46.7,0.016,51
2024-04-11T10:00,53.1,88,48.3,0.000,3
2024-04-11T11:00,54.6,85,50.0,0.000,3
2024-04-11T12:00,59.9,77,56.2,0.000,2
2024-04-11T13:00,62.5,73,59.4,0.000,2
2024-04-11T14:00,62.2,76,58.8,0.000,2
2024-04-11T15:00,59.0,83,54.5,0.008,51
2024-04-11T16:00,58.2,88,53.5,0.079,61
2024-04-11T17:00,57.2,91,54.1,0.008,51
2024-04-11T18:00,56.2,95,51.8,0.031,53
2024-04-11T19:00,56.3,93,50.2,0.004,51
2024-04-11T20:00,55.3,94,49.3,0.004,51
2024-04-11T21:00,56.3,97,51.3,0.047,55
2024-04-11T22:00,56.8,94,51.1,0.024,53
2024-04-11T23:00,56.7,95,50.7,0.016,51
2024-04-12T00:00,55.8,97,50.2,0.004,51
2024-04-12T01:00,55.8,97,49.1,0.031,53
2024-04-12T02:00,55.6,97,48.5,0.039,55
2024-04-12T03:00,56.4,97,48.5,0.189,63
2024-04-12T04:00,58.7,95,50.8,0.012,51
2024-04-12T05:00,58.8,92,50.7,0.004,51
2024-04-12T06:00,58.1,93,50.4,0.008,51
2024-04-12T07:00,58.1,94,52.7,0.000,3
2024-04-12T08:00,58.8,93,53.5,0.000,3
2024-04-12T09:00,63.0,89,59.2,0.000,3
2024-04-12T10:00,64.0,87,61.1,0.016,51
2024-04-12T11:00,65.4,84,62.8,0.008,51
2024-04-12T12:00,66.9,79,63.8,0.020,53
2024-04-12T13:00,62.3,82,56.4,0.252,63
2024-04-12T14:00,60.8,69,52.4,0.004,51
2024-04-12T15:00,61.8,62,53.1,0.000,1
2024-04-12T16:00,63.0,54,53.2,0.000,1
2024-04-12T17:00,63.3,48,53.3,0.000,0
2024-04-12T18:00,62.4,45,52.6,0.000,0
2024-04-12T19:00,59.3,50,51.3,0.000,0
2024-04-12T20:00,56.7,54,50.1,0.000,0
2024-04-12T21:00,56.4,53,48.4,0.000,0
2024-04-12T22:00,54.7,57,47.5,0.000,0
2024-04-12T23:00,54.3,59,45.9,0.000,0
2024-04-13T00:00,53.4,61,45.4,0.000,0
2024-04-13T01:00,52.2,64,43.8,0.000,0
2024-04-13T02:00,51.0,69,42.5,0.000,1
2024-04-13T03:00,50.3,73,41.7,0.000,3
2024-04-13T04:00,49.5,72,40.1,0.000,0
2024-04-13T05:00,47.0,70,37.0,0.000,1
2024-04-13T06:00,45.5,70,35.1,0.000,2
2024-04-13T07:00,45.5,69,35.4,0.000,3
2024-04-13T08:00,46.0,69,35.5,0.000,3
2024-04-13T09:00,47.4,69,36.9,0.008,51
2024-04-13T10:00,47.2,70,36.6,0.008,51
2024-04-13T11:00,47.4,69,36.0,0.012,51
2024-04-13T12:00,48.1,64,36.6,0.004,51
2024-04-13T13:00,48.1,66,35.8,0.012,51
2024-04-13T14:00,47.5,70,36.5,0.012,51
2024-04-13T15:00,48.6,68,37.4,0.020,53
2024-04-13T16:00,49.6,62,38.7,0.004,51
2024-04-13T17:00,50.4,57,40.6,0.000,3
2024-04-13T18:00,52.2,50,42.0,0.000,3
2024-04-13T19:00,51.9,50,42.3,0.000,2
2024-04-13T20:00,51.0,50,41.6,0.000,0
2024-04-13T21:00,49.0,47,38.6,0.000,0
2024-04-13T22:00,48.3,48,38.8,0.000,0
2024-04-13T23:00,47.8,50,38.9,0.000,0
2024-04-14T00:00,47.4,51,38.3,0.000,0
2024-04-14T01:00,47.1,52,37.8,0.000,0
2024-04-14T02:00,46.4,54,37.1,0.000,0
2024-04-14T03:00,45.8,55,36.2,0.000,0
2024-04-14T04:00,45.0,57,35.7,0.000,1
2024-04-14T05:00,43.9,60,36.0,0.000,0
2024-04-14T06:00,42.3,64,34.8,0.000,0
2024-04-14T07:00,42.4,66,34.7,0.000,1
2024-04-14T08:00,46.0,65,38.3,0.000,0
2024-04-14T09:00,52.1,58,45.7,0.000,1
2024-04-14T10:00,57.1,52,50.5,0.000,1
2024-04-14T11:00,61.1,46,54.6,0.000,1
2024-04-14T12:00,63.9,41,57.8,0.000,1
2024-04-14T13:00,65.3,38,57.5,0.000,1
2024-04-14T14:00,65.0,44,58.3,0.031,53
2024-04-14T15:00,69.4,36,62.9,0.000,1
2024-04-14T16:00,71.1,36,64.1,0.000,1
2024-04-14T17:00,71.6,37,64.8,0.000,0
2024-04-14T18:00,70.5,39,64.1,0.000,1
2024-04-14T19:00,67.7,41,61.3,0.000,1
2024-04-14T20:00,66.9,44,60.0,0.000,1
2024-04-14T21:00,59.1,55,54.1,0.000,2
2024-04-14T22:00,62.3,50,54.9,0.004,51
2024-04-14T23:00,62.5,57,55.7,0.000,2
2024-04-15T00:00,61.4,68,56.4,0.000,1
2024-04-15T01:00,58.6,79,56.6,0.000,0
2024-04-15T02:00,55.4,88,53.6,0.000,1
2024-04-15T03:00,54.5,90,52.4,0.000,0
2024-04-15T04:00,53.2,93,51.6,0.000,0
2024-04-15T05:00,52.0,94,50.1,0.000,0
2024-04-15T06:00,50.3,95,47.5,0.000,0
2024-04-15T07:00,52.9,93,50.9,0.000,0
2024-04-15T08:00,57.6,84,55.9,0.000,0
2024-04-15T09:00,64.2,77,62.9,0.000,1
2024-04-15T10:00,68.9,63,66.7,0.000,1
2024-04-15T11:00,72.4,46,71.0,0.000,0
2024-04-15T12:00,75.2,35,73.6,0.000,1
2024-04-15T13:00,75.5,33,70.3,0.000,1
2024-04-15T14:00,75.3,34,69.7,0.000,1
2024-04-15T15:00,75.5,35,69.1,0.000,1
2024-04-15T16:00,76.1,36,69.9,0.000,0
2024-04-15T17:00,75.9,37,70.1,0.000,0
2024-04-15T18:00,73.6,40,68.8,0.000,0
2024-04-15T19:00,69.9,48,66.8,0.000,0
2024-04-15T20:00,64.4,57,61.4,0.000,0
2024-04-15T21:00,62.3,55,59.0,0.000,0
2024-04-15T22:00,60.7,51,53.7,0.000,0
2024-04-15T23:00,57.9,49,49.3,0.000,0
2024-04-16T00:00,54.9,47,46.8,0.000,0
2024-04-16T01:00,52.3,51,46.0,0.000,0
2024-04-16T02:00,48.8,62,43.8,0.000,0
2024-04-16T03:00,47.5,65,42.3,0.000,0
2024-04-16T04:00,46.1,67,40.6,0.000,0
2024-04-16T05:00,44.6,68,39.1,0.000,0
2024-04-16T06:00,44.1,68,38.5,0.000,0
2024-04-16T07:00,46.5,63,40.4,0.000,0
2024-04-16T08:00,50.9,58,44.5,0.000,0
2024-04-16T09:00,56.3,52,49.1,0.000,0
2024-04-16T10:00,59.5,44,52.0,0.000,0
2024-04-16T11:00,61.8,37,55.7,0.000,0
2024-04-16T12:00,63.5,35,58.6,0.000,0
2024-04-16T13:00,65.2,33,61.1,0.000,0
2024-04-16T14:00,67.0,31,62.9,0.000,0
2024-04-16T15:00,68.2,29,63.1,0.000,0
2024-04-16T16:00,68.6,28,62.0,0.000,0
2024-04-16T17:00,68.4,29,61.1,0.000,0
2024-04-16T18:00,67.3,33,61.6,0.000,0
2024-04-16T19:00,62.8,56,60.0,0.000,0
2024-04-16T20:00,63.5,40,60.3,0.000,0
2024-04-16T21:00,59.0,51,55.5,0.000,0
2024-04-16T22:00,57.3,55,53.8,0.000,0
2024-04-16T23:00,52.2,68,48.4,0.000,0
2024-04-17T00:00,48.8,76,44.8,0.000,0
2024-04-17T01:00,46.8,81,42.0,0.000,0
2024-04-17T02:00,45.6,84,41.2,0.000,0
2024-04-17T03:00,46.4,79,41.7,0.000,0
2024-04-17T04:00,46.3,72,40.4,0.000,0
2024-04-17T05:00,46.5,64,40.1,0.000,0
2024-04-17T06:00,45.0,64,38.9,0.000,0
2024-04-17T07:00,45.5,65,38.7,0.000,1
2024-04-17T08:00,48.4,64,41.3,0.000,1
2024-04-17T09:00,54.2,57,48.1,0.000,1
2024-04-17T10:00,57.2,56,51.4,0.000,1
2024-04-17T11:00,59.5,53,54.1,0.000,1
2024-04-17T12:00,59.6,53,53.6,0.000,1
2024-04-17T13:00,59.8,54,54.2,0.000,3
2024-04-17T14:00,56.2,61,49.5,0.000,3
2024-04-17T15:00,54.5,65,48.2,0.000,3
2024-04-17T16:00,53.6,71,47.9,0.016,51
2024-04-17T17:00,50.9,87,45.7,0.028,53
2024-04-17T18:00,50.3,83,45.1,0.004,51
2024-04-17T19:00,50.0,82,46.0,0.000,3
2024-04-17T20:00,49.9,82,45.5,0.004,51
2024-04-17T21:00,48.7,87,44.1,0.004,51
2024-04-17T22:00,48.2,94,44.3,0.035,53
2024-04-17T23:00,47.8,96,43.2,0.028,53
2024-04-18T00:00,47.6,96,43.4,0.012,51
2024-04-18T01:00,47.2,93,42.2,0.173,63
2024-04-18T02:00,47.2,94,42.2,0.008,51
2024-04-18T03:00,47.4,94,41.7,0.008,51
2024-04-18T04:00,47.3,95,41.4,0.008,51
2024-04-18T05:00,47.3,95,41.7,0.004,51
2024-04-18T06:00,47.3,94,41.3,0.004,51
2024-04-18T07:00,47.0,94,40.7,0.004,51
2024-04-18T08:00,47.5,90,40.6,0.004,51
2024-04-18T09:00,46.5,87,38.5,0.004,51
2024-04-18T10:00,47.5,84,40.0,0.004,51
2024-04-18T11:00,47.1,83,39.4,0.008,51
2024-04-18T12:00,47.3,79,39.3,0.004,51
2024-04-18T13:00,48.0,75,39.2,0.000,3
2024-04-18T14:00,48.4,75,40.5,0.000,3
2024-04-18T15:00,48.0,74,39.9,0.000,3
2024-04-18T16:00,48.3,71,39.9,0.000,3
2024-04-18T17:00,48.1,71,39.0,0.000,1
2024-04-18T18:00,48.3,70,40.7,0.000,3
2024-04-18T19:00,47.4,70,41.0,0.000,3
2024-04-18T20:00,47.2,73,40.2,0.000,0
2024-04-18T21:00,45.7,76,39.7,0.000,0
2024-04-18T22:00,43.3,84,38.7,0.000,1
2024-04-18T23:00,41.7,90,37.6,0.000,1
2024-04-19T00:00,41.9,89,37.5,0.000,1
2024-04-19T01:00,41.2,89,35.7,0.000,0
2024-04-19T02:00,40.3,91,35.6,0.000,0
2024-04-19T03:00,39.5,93,34.9,0.000,0
2024-04-19T04:00,38.9,94,34.4,0.000,0
2024-04-19T05:00,38.9,94,34.0,0.000,2
2024-04-19T06:00,39.0,93,33.8,0.000,0
2024-04-19T07:00,40.4,90,34.9,0.000,0
2024-04-19T08:00,44.4,83,39.2,0.000,1
2024-04-19T09:00,49.0,69,43.6,0.000,1
2024-04-19T10:00,52.1,62,47.7,0.000,1
2024-04-19T11:00,54.7,58,50.7,0.000,1
2024-04-19T12:00,55.4,55,49.9,0.000,1
2024-04-19T13:00,54.2,58,47.5,0.000,1
2024-04-19T14:00,53.8,67,47.9,0.000,2
2024-04-19T15:00,54.2,70,49.0,0.000,3
2024-04-19T16:00,53.1,71,46.9,0.000,3
2024-04-19T17:00,50.9,74,44.2,0.000,3
2024-04-19T18:00,49.5,77,43.5,0.000,3
2024-04-19T19:00,48.2,80,42.7,0.000,3
2024-04-19T20:00,47.3,84,42.6,0.000,3
2024-04-19T21:00,46.7,86,42.4,0.000,3
2024-04-19T22:00,47.3,85,43.0,0.000,3
2024-04-19T23:00,47.3,87,43.8,0.000,3
2024-04-20T00:00,47.3,88,43.3,0.000,3
2024-04-20T01:00,47.5,87,44.1,0.000,3
2024-04-20T02:00,47.5,88,44.2,0.000,3
2024-04-20T03:00,47.8,88,44.8,0.000,3
2024-04-20T04:00,47.9,88,44.9,0.012,51
2024-04-20T05:00,48.1,89,44.9,0.004,51
2024-04-20T06:00,48.2,90,45.3,0.020,53
2024-04-20T07:00,48.2,96,45.2,0.035,53
2024-04-20T08:00,49.3,94,46.9,0.008,51
2024-04-20T09:00,50.1,93,47.3,0.012,51
2024-04-20T10:00,52.6,90,50.0,0.000,3
2024-04-20T11:00,58.1,72,55.3,0.000,1
2024-04-20T12:00,61.4,57,60.0,0.000,1
2024-04-20T13:00,64.4,47,62.7,0.000,0
2024-04-20T14:00,66.6,39,62.7,0.000,0
2024-04-20T15:00,67.9,34,61.8,0.000,0
2024-04-20T16:00,67.0,35,57.3,0.000,1
2024-04-20T17:00,66.1,30,55.0,0.000,1
2024-04-20T18:00,63.9,36,54.8,0.000,0
2024-04-20T19:00,60.0,39,50.8,0.000,0
2024-04-20T20:00,56.4,42,48.8,0.000,0
2024-04-20T21:00,52.9,46,43.3,0.000,0
2024-04-20T22:00,49.3,49,38.4,0.000,0
2024-04-20T23:00,46.6,50,36.6,0.000,0
2024-04-21T00:00,44.4,49,34.6,0.000,0
2024-04-21T01:00,42.6,49,33.0,0.000,0
2024-04-21T02:00,41.0,52,32.9,0.000,0
2024-04-21T03:00,38.8,60,32.2,0.000,0
2024-04-21T04:00,37.8,65,31.4,0.000,0
2024-04-21T05:00,35.7,75,29.0,0.000,1
2024-04-21T06:00,35.4,77,29.1,0.000,1
2024-04-21T07:00,38.5,71,32.0,0.000,1
2024-04-21T08:00,42.5,59,35.3,0.000,1
2024-04-21T09:00,46.1,47,39.3,0.000,1
2024-04-21T10:00,47.6,45,40.8,0.000,1
2024-04-21T11:00,49.1,41,40.9,0.000,1
2024-04-21T12:00,50.0,40,40.8,0.000,3
2024-04-21T13:00,50.9,37,41.1,0.000,1
2024-04-21T14:00,52.5,36,41.8,0.000,2
2024-04-21T15:00,52.6,36,42.2,0.000,2
2024-04-21T16:00,52.6,37,42.4,0.000,1
2024-04-21T17:00,53.3,34,43.4,0.000,2
2024-04-21T18:00,51.4,38,42.0,0.000,1
2024-04-21T19:00,49.7,43,41.9,0.000,1
2024-04-21T20:00,47.1,48,40.4,0.000,1
2024-04-21T21:00,44.3,55,38.4,0.000,1
2024-04-21T22:00,43.5,57,37.1,0.000,0
2024-04-21T23:00,41.5,62,34.9,0.000,1
2024-04-22T00:00,41.3,60,33.6,0.000,0
2024-04-22T01:00,40.0,62,33.1,0.000,1
2024-04-22T02:00,38.2,69,31.9,0.000,1
2024-04-22T03:00,37.7,70,31.2,0.000,0
2024-04-22T04:00,36.7,72,30.2,0.000,0
2024-04-22T05:00,35.6,74,29.1,0.000,0
2024-04-22T06:00,35.4,74,28.8,0.000,0
2024-04-22T07:00,37.9,69,31.0,0.000,0
2024-04-22T08:00,42.7,61,35.7,0.000,0
2024-04-22T09:00,47.9,51,40.0,0.000,0
2024-04-22T10:00,50.6,42,42.3,0.000,0
2024-04-22T11:00,52.5,38,45.7,0.000,0
2024-04-22T12:00,54.1,37,48.4,0.000,0
2024-04-22T13:00,55.6,37,51.4,0.000,0
2024-04-22T14:00,57.0,36,53.2,0.000,0
2024-04-22T15:00,57.9,34,53.4,0.000,0
2024-04-22T16:00,58.6,32,52.1,0.000,0
2024-04-22T17:00,58.6,31,50.6,0.000,0
2024-04-22T18:00,58.0,32,50.7,0.000,0
2024-04-22T19:00,54.7,48,50.3,0.000,0
2024-04-22T20:00,48.8,53,42.2,0.000,0
2024-04-22T21:00,46.0,67,39.5,0.000,0
2024-04-22T22:00,44.9,66,38.5,0.000,0
2024-04-22T23:00,43.1,67,37.3,0.000,0
2024-04-23T00:00,40.2,75,34.2,0.000,0
2024-04-23T01:00,41.9,69,36.3,0.000,0
2024-04-23T02:00,40.6,73,35.2,0.000,0
2024-04-23T03:00,40.2,75,34.6,0.000,0
2024-04-23T04:00,37.7,82,31.6,0.000,0
2024-04-23T05:00,36.3,87,29.9,0.000,0
2024-04-23T06:00,35.5,88,29.1,0.000,0
